store_id,market,region,country
LOC505,EU,Central,France
LOC2326,US,Central,United States
LOC909,EU,Central,Netherlands
LOC3219,APAC,North Asia,China
LOC2907,LATAM,Caribbean,Dominican Republic
LOC2172,EU,Central,France
LOC524,Africa,Africa,Zimbabwe
LOC3554,APAC,North Asia,China
LOC3351,EU,Central,France
LOC2681,US,West,United States
LOC756,EU,North,United Kingdom
LOC3543,APAC,North Asia,China
LOC1099,APAC,Oceania,Australia
LOC873,EU,North,United Kingdom
LOC3581,APAC,North Asia,Japan
LOC997,EU,South,Spain
LOC2828,EU,Central,Austria
LOC963,EU,North,United Kingdom
LOC346,APAC,Central Asia,India
LOC2769,EMEA,EMEA,Poland
LOC1475,Africa,Africa,Tanzania
LOC364,Africa,Africa,Nigeria
LOC3575,APAC,North Asia,China
LOC1658,EU,Central,Germany
LOC1584,EU,Central,Germany
LOC1152,EU,Central,France
LOC3471,US,East,United States
LOC2748,EU,Central,Germany
LOC2564,EU,North,United Kingdom
LOC2544,US,West,United States
LOC3412,EU,Central,France
LOC3451,Africa,Africa,South Africa
LOC3196,EMEA,EMEA,Uzbekistan
LOC3550,APAC,North Asia,China
LOC3531,APAC,North Asia,China
LOC1368,LATAM,North,Mexico
LOC3528,EU,Central,Germany
LOC872,EU,Central,Germany
LOC1483,EU,Central,France
LOC3576,APAC,North Asia,China
LOC1484,EU,Central,France
LOC664,APAC,North Asia,China
LOC395,APAC,Central Asia,India
LOC504,APAC,Oceania,Australia
LOC2579,EU,South,Portugal
LOC2886,APAC,North Asia,China
LOC1464,APAC,Oceania,New Zealand
LOC2823,US,West,United States
LOC1717,APAC,Southeast Asia,Malaysia
LOC2601,APAC,Southeast Asia,Indonesia
LOC654,US,West,United States
LOC1598,APAC,Central Asia,Afghanistan
LOC961,LATAM,South,Colombia
LOC3173,EU,Central,France
LOC634,LATAM,South,Brazil
LOC1010,US,Central,United States
LOC1757,Africa,Africa,Algeria
LOC1569,Africa,Africa,South Sudan
LOC3104,LATAM,South,Brazil
LOC1934,EU,South,Italy
LOC2129,EU,Central,Germany
LOC1369,EU,Central,Germany
LOC2476,LATAM,South,Brazil
LOC193,US,West,United States
LOC581,LATAM,South,Brazil
LOC1926,APAC,Oceania,New Zealand
LOC2591,EMEA,EMEA,Poland
LOC412,LATAM,South,Brazil
LOC3453,Africa,Africa,Sudan
LOC1481,APAC,Central Asia,Pakistan
LOC3084,EU,North,United Kingdom
LOC2250,APAC,North Asia,China
LOC1270,LATAM,South,Ecuador
LOC2662,LATAM,South,Chile
LOC2673,APAC,Central Asia,Pakistan
LOC3621,APAC,North Asia,China
LOC2063,APAC,Central Asia,India
LOC2971,EMEA,EMEA,Iran
LOC791,LATAM,Caribbean,Cuba
LOC3214,EU,Central,France
LOC082,EU,Central,France
LOC105,APAC,Central Asia,India
LOC2743,LATAM,South,Brazil
LOC1323,APAC,North Asia,China
LOC809,EU,South,Spain
LOC2535,US,South,United States
LOC324,Africa,Africa,Nigeria
LOC2012,US,Central,United States
LOC2670,EU,Central,Germany
LOC568,APAC,Southeast Asia,Philippines
LOC1461,US,West,United States
LOC1853,Africa,Africa,Gabon
LOC2783,US,Central,United States
LOC2553,US,West,United States
LOC2375,EMEA,EMEA,Poland
LOC1160,US,South,United States
LOC2915,LATAM,South,Brazil
LOC2108,EU,Central,France
LOC069,US,West,United States
LOC2534,US,Central,United States
LOC3247,APAC,North Asia,China
LOC767,LATAM,North,Mexico
LOC1237,US,Central,United States
LOC692,EU,North,United Kingdom
LOC2118,US,East,United States
LOC730,US,West,United States
LOC2719,US,West,United States
LOC1265,LATAM,South,Brazil
LOC1398,EMEA,EMEA,Belarus
LOC3254,EU,North,United Kingdom
LOC2261,EU,Central,France
LOC3122,APAC,Central Asia,Bangladesh
LOC2880,APAC,Southeast Asia,Malaysia
LOC063,EMEA,EMEA,Bahrain
LOC048,APAC,Central Asia,India
LOC996,US,West,United States
LOC414,EU,North,United Kingdom
LOC1486,EU,Central,France
LOC2323,EU,Central,France
LOC2974,APAC,North Asia,China
LOC3515,Canada,Canada,Canada
LOC534,Canada,Canada,Canada
LOC239,EMEA,EMEA,Romania
LOC2256,APAC,North Asia,China
LOC2204,EU,Central,France
LOC450,EU,South,Italy
LOC101,EU,Central,France
LOC1066,LATAM,South,Brazil
LOC1324,APAC,North Asia,China
LOC3333,EMEA,EMEA,Turkey
LOC1907,EU,South,Spain
LOC2073,US,Central,United States
LOC774,LATAM,Central,Panama
LOC3252,EU,Central,France
LOC3603,EMEA,EMEA,Iran
LOC560,Africa,Africa,Nigeria
LOC2754,APAC,Oceania,New Zealand
LOC3381,LATAM,North,Mexico
LOC3015,EMEA,EMEA,Turkey
LOC2416,EU,Central,Germany
LOC2387,EU,Central,France
LOC1268,LATAM,South,Venezuela
LOC3208,EU,Central,France
LOC2858,LATAM,South,Paraguay
LOC3083,EMEA,EMEA,Russia
LOC1754,EU,Central,France
LOC1305,EMEA,EMEA,Israel
LOC305,LATAM,South,Colombia
LOC2017,Africa,Africa,Niger
LOC883,US,Central,United States
LOC431,LATAM,South,Brazil
LOC1230,LATAM,South,Brazil
LOC2948,US,West,United States
LOC2411,US,West,United States
LOC2022,EU,North,United Kingdom
LOC3272,EU,South,Italy
LOC1912,EU,Central,France
LOC2925,LATAM,South,Brazil
LOC2414,LATAM,South,Brazil
LOC1548,APAC,North Asia,China
LOC359,APAC,Southeast Asia,Indonesia
LOC1669,US,Central,United States
LOC1855,Africa,Africa,Mozambique
LOC2929,APAC,Central Asia,Pakistan
LOC2021,EMEA,EMEA,Turkey
LOC222,EU,Central,France
LOC2103,US,West,United States
LOC401,APAC,Central Asia,India
LOC2401,Canada,Canada,Canada
LOC1427,EU,North,United Kingdom
LOC3132,EMEA,EMEA,Yemen
LOC3273,EU,Central,France
LOC2186,EU,Central,France
LOC1412,Africa,Africa,Angola
LOC3534,EU,Central,Germany
LOC3385,EU,South,Italy
LOC497,EU,North,United Kingdom
LOC328,EU,Central,Germany
LOC123,EMEA,EMEA,Turkey
LOC3183,LATAM,North,Mexico
LOC2679,EU,North,United Kingdom
LOC1639,US,West,United States
LOC855,APAC,Southeast Asia,Vietnam
LOC3323,Africa,Africa,South Africa
LOC1417,APAC,Central Asia,India
LOC1939,EU,Central,Germany
LOC1968,EU,North,United Kingdom
LOC892,EU,Central,Germany
LOC1666,Canada,Canada,Canada
LOC1140,EU,Central,France
LOC3496,EU,North,United Kingdom
LOC1715,APAC,Southeast Asia,Malaysia
LOC1014,EU,Central,Germany
LOC1608,EU,Central,Germany
LOC102,EMEA,EMEA,Jordan
LOC2467,EU,Central,France
LOC566,Canada,Canada,Canada
LOC3502,Canada,Canada,Canada
LOC1821,EU,South,Italy
LOC289,APAC,Central Asia,India
LOC174,LATAM,South,Peru
LOC1231,LATAM,South,Brazil
LOC2314,LATAM,South,Brazil
LOC230,EU,Central,France
LOC2877,EMEA,EMEA,Iran
LOC1169,EMEA,EMEA,Turkey
LOC1346,EU,Central,France
LOC3328,EU,North,Sweden
LOC3028,EMEA,EMEA,Poland
LOC3054,US,Central,United States
LOC035,EU,Central,France
LOC3460,EU,North,United Kingdom
LOC2668,EMEA,EMEA,United Arab Emirates
LOC535,APAC,Oceania,Australia
LOC3551,APAC,North Asia,China
LOC1477,EU,South,Spain
LOC2561,APAC,Southeast Asia,Indonesia
LOC1244,EU,Central,Germany
LOC2900,LATAM,South,Brazil
LOC2444,LATAM,South,Argentina
LOC591,US,Central,United States
LOC1277,EU,North,United Kingdom
LOC2763,EMEA,EMEA,Poland
LOC3023,EU,Central,France
LOC2224,US,South,United States
LOC2827,LATAM,South,Brazil
LOC1949,EU,North,United Kingdom
LOC815,EU,Central,Germany
LOC1663,EU,North,United Kingdom
LOC2273,APAC,North Asia,China
LOC2992,EMEA,EMEA,Albania
LOC005,EMEA,EMEA,Iran
LOC2405,US,Central,United States
LOC555,APAC,Southeast Asia,Philippines
LOC3377,EU,Central,Netherlands
LOC039,EMEA,EMEA,Iran
LOC1802,US,Central,United States
LOC2462,US,East,United States
LOC1517,APAC,Central Asia,India
LOC1217,EU,North,Sweden
LOC968,Africa,Africa,South Africa
LOC601,LATAM,Caribbean,Cuba
LOC2702,EU,Central,Germany
LOC2015,LATAM,South,Venezuela
LOC3264,EU,Central,France
LOC2787,US,Central,United States
LOC1255,LATAM,South,Brazil
LOC3103,APAC,Central Asia,Pakistan
LOC1079,EU,Central,France
LOC1791,EU,South,Spain
LOC2191,APAC,Central Asia,India
LOC2989,Africa,Africa,Tanzania
LOC719,EMEA,EMEA,Moldova
LOC306,LATAM,South,Brazil
LOC043,EU,Central,France
LOC2112,EU,Central,France
LOC321,EMEA,EMEA,Turkey
LOC1740,US,Central,United States
LOC523,Africa,Africa,Democratic Republic of the Congo
LOC2872,LATAM,South,Argentina
LOC1214,EMEA,EMEA,Iran
LOC3525,US,South,United States
LOC492,EU,South,Italy
LOC1351,EU,Central,Germany
LOC1304,EU,Central,France
LOC1565,Africa,Africa,Nigeria
LOC2618,LATAM,South,Chile
LOC1144,EU,North,Ireland
LOC3487,APAC,North Asia,China
LOC3160,EMEA,EMEA,Romania
LOC1462,EU,Central,Germany
LOC3501,US,East,United States
LOC3057,US,South,United States
LOC2274,LATAM,South,Colombia
LOC2940,EU,Central,France
LOC3163,EU,South,Spain
LOC2519,APAC,North Asia,China
LOC590,LATAM,South,Brazil
LOC3224,EMEA,EMEA,Romania
LOC3092,EU,Central,Germany
LOC646,EU,South,Spain
LOC3369,EMEA,EMEA,Bulgaria
LOC2285,EMEA,EMEA,Turkey
LOC1254,LATAM,North,Mexico
LOC3136,EMEA,EMEA,Iran
LOC2644,LATAM,South,Argentina
LOC2712,LATAM,South,Brazil
LOC889,LATAM,Central,El Salvador
LOC420,EMEA,EMEA,Romania
LOC119,APAC,Southeast Asia,Philippines
LOC1172,EU,Central,Germany
LOC1413,LATAM,South,Peru
LOC3355,US,West,United States
LOC100,EU,Central,Netherlands
LOC574,US,West,United States
LOC1874,APAC,North Asia,China
LOC1650,EMEA,EMEA,Ukraine
LOC1191,EU,South,Spain
LOC939,EU,Central,Germany
LOC1670,EMEA,EMEA,Ukraine
LOC2146,LATAM,Caribbean,Dominican Republic
LOC369,EMEA,EMEA,Ukraine
LOC2390,LATAM,South,Brazil
LOC642,EU,South,Italy
LOC456,EMEA,EMEA,Iran
LOC3484,EU,Central,Austria
LOC2138,US,West,United States
LOC378,EU,Central,Switzerland
LOC3116,LATAM,South,Brazil
LOC3523,US,Central,United States
LOC1516,APAC,Central Asia,India
LOC904,US,Central,United States
LOC1990,Africa,Africa,Cote d'Ivoire
LOC2804,EU,Central,France
LOC982,Africa,Africa,Cameroon
LOC926,Africa,Africa,Benin
LOC3209,Africa,Africa,Senegal
LOC2514,LATAM,South,Brazil
LOC322,Africa,Africa,Algeria
LOC3414,EU,Central,France
LOC2457,US,East,United States
LOC3459,EU,North,United Kingdom
LOC2324,EU,Central,Germany
LOC2805,EU,Central,France
LOC2832,EMEA,EMEA,Croatia
LOC2686,Canada,Canada,Canada
LOC657,APAC,North Asia,China
LOC884,US,Central,United States
LOC3304,US,West,United States
LOC1832,EU,Central,France
LOC3582,APAC,North Asia,China
LOC2091,EU,Central,France
LOC682,EU,Central,Germany
LOC2755,EU,Central,Netherlands
LOC1683,EU,Central,Germany
LOC410,APAC,Southeast Asia,Indonesia
LOC3591,US,West,United States
LOC3454,EMEA,EMEA,Jordan
LOC1302,EU,Central,Germany
LOC3601,EMEA,EMEA,Iran
LOC1371,APAC,North Asia,China
LOC1308,EU,North,United Kingdom
LOC2520,APAC,North Asia,China
LOC1930,Africa,Africa,Angola
LOC647,EMEA,EMEA,Turkey
LOC2208,US,South,United States
LOC3547,APAC,North Asia,China
LOC272,EMEA,EMEA,Iran
LOC1210,LATAM,Caribbean,Haiti
LOC702,EU,South,Italy
LOC226,EU,Central,France
LOC2715,US,West,United States
LOC1221,EU,Central,France
LOC3277,US,Central,United States
LOC2937,EMEA,EMEA,Romania
LOC244,EU,South,Spain
LOC459,EMEA,EMEA,Turkey
LOC3283,EMEA,EMEA,Lebanon
LOC1866,EU,North,United Kingdom
LOC2161,US,South,United States
LOC1767,US,West,United States
LOC3516,EU,Central,Switzerland
LOC551,EU,Central,France
LOC166,LATAM,South,Brazil
LOC1127,EU,Central,France
LOC2510,LATAM,North,Mexico
LOC1414,APAC,North Asia,China
LOC901,EMEA,EMEA,Russia
LOC2661,EMEA,EMEA,Romania
LOC1389,EMEA,EMEA,Israel
LOC1370,US,West,United States
LOC1672,Africa,Africa,Democratic Republic of the Congo
LOC1198,APAC,Oceania,Australia
LOC2912,LATAM,South,Brazil
LOC2489,EU,Central,France
LOC2187,EU,Central,France
LOC1814,EU,Central,France
LOC3623,APAC,North Asia,China
LOC773,EU,Central,France
LOC644,APAC,Oceania,Australia
LOC2257,APAC,North Asia,China
LOC2461,LATAM,South,Colombia
LOC2837,US,West,United States
LOC152,US,South,United States
LOC296,Africa,Africa,Algeria
LOC1138,APAC,North Asia,China
LOC3176,APAC,Southeast Asia,Philippines
LOC1031,EU,Central,France
LOC3620,APAC,North Asia,China
LOC1835,EU,Central,France
LOC2635,EMEA,EMEA,Iran
LOC2133,LATAM,North,Mexico
LOC1730,EMEA,EMEA,Georgia
LOC2233,EMEA,EMEA,Poland
LOC2720,EMEA,EMEA,Ukraine
LOC1015,EU,Central,Netherlands
LOC686,APAC,North Asia,China
LOC2700,US,East,United States
LOC3005,EMEA,EMEA,Poland
LOC2996,APAC,North Asia,China
LOC2442,LATAM,South,Brazil
LOC030,APAC,North Asia,South Korea
LOC2643,LATAM,South,Colombia
LOC518,EMEA,EMEA,Russia
LOC530,EMEA,EMEA,Bulgaria
LOC3631,EMEA,EMEA,Russia
LOC3437,LATAM,South,Brazil
LOC1512,APAC,Central Asia,Afghanistan
LOC2771,EU,South,Spain
LOC2598,LATAM,South,Brazil
LOC1157,Africa,Africa,Cameroon
LOC1691,Africa,Africa,Democratic Republic of the Congo
LOC3388,EU,Central,Belgium
LOC3505,US,Central,United States
LOC1046,US,West,United States
LOC2780,APAC,Central Asia,India
LOC829,EU,South,Italy
LOC966,LATAM,South,Brazil
LOC3467,EMEA,EMEA,Poland
LOC259,US,West,United States
LOC1764,LATAM,South,Brazil
LOC2543,EMEA,EMEA,Czech Republic
LOC2068,EMEA,EMEA,Belarus
LOC1182,EU,South,Spain
LOC3246,APAC,North Asia,China
LOC2842,LATAM,North,Mexico
LOC2097,US,East,United States
LOC537,EMEA,EMEA,Turkey
LOC1159,LATAM,South,Brazil
LOC857,APAC,North Asia,South Korea
LOC382,LATAM,South,Brazil
LOC1218,APAC,Oceania,Australia
LOC2738,LATAM,South,Brazil
LOC1784,APAC,North Asia,China
LOC423,EU,North,United Kingdom
LOC929,EU,Central,Netherlands
LOC463,EMEA,EMEA,Romania
LOC362,Africa,Africa,Egypt
LOC3159,EU,Central,France
LOC2150,EU,South,Italy
LOC1225,US,Central,United States
LOC2011,Africa,Africa,Swaziland
LOC2567,US,Central,United States
LOC2848,LATAM,North,Mexico
LOC674,EU,Central,France
LOC049,US,East,United States
LOC2338,EU,South,Italy
LOC506,US,West,United States
LOC595,EU,Central,Netherlands
LOC1110,LATAM,South,Brazil
LOC3081,Africa,Africa,South Africa
LOC1746,US,Central,United States
LOC297,EU,Central,France
LOC1572,LATAM,South,Brazil
LOC838,LATAM,North,Mexico
LOC2422,EU,South,Spain
LOC1021,Africa,Africa,Nigeria
LOC1439,Africa,Africa,Egypt
LOC521,US,Central,United States
LOC2675,LATAM,South,Brazil
LOC335,EU,North,United Kingdom
LOC2071,Africa,Africa,Tanzania
LOC270,Africa,Africa,Cameroon
LOC1352,EU,Central,Germany
LOC2613,LATAM,North,Mexico
LOC2629,APAC,North Asia,China
LOC2928,EU,Central,France
LOC616,EU,Central,France
LOC1794,EU,South,Italy
LOC2620,APAC,Southeast Asia,Indonesia
LOC3256,EU,South,Italy
LOC924,EMEA,EMEA,Turkey
LOC2142,EU,Central,France
LOC3161,EMEA,EMEA,Romania
LOC648,LATAM,Caribbean,Trinidad and Tobago
LOC3336,US,East,United States
LOC1916,LATAM,South,Colombia
LOC112,LATAM,South,Brazil
LOC2385,US,South,United States
LOC472,EU,North,United Kingdom
LOC2580,LATAM,South,Brazil
LOC2917,LATAM,South,Brazil
LOC2508,US,West,United States
LOC3128,APAC,Southeast Asia,Malaysia
LOC116,LATAM,South,Brazil
LOC1029,EU,Central,Germany
LOC2370,US,West,United States
LOC3342,US,West,United States
LOC3220,US,West,United States
LOC3087,US,West,United States
LOC3450,EMEA,EMEA,Bulgaria
LOC3352,LATAM,South,Venezuela
LOC3138,EU,South,Spain
LOC1358,US,East,United States
LOC2170,EU,South,Italy
LOC1269,LATAM,South,Venezuela
LOC3577,APAC,North Asia,China
LOC3302,LATAM,North,Mexico
LOC2456,APAC,Southeast Asia,Philippines
LOC2605,LATAM,South,Peru
LOC1562,US,South,United States
LOC2708,Canada,Canada,Canada
LOC596,EU,South,Italy
LOC2856,LATAM,North,Mexico
LOC715,LATAM,South,Peru
LOC3053,LATAM,South,Brazil
LOC2334,EU,North,United Kingdom
LOC461,EU,South,Italy
LOC1124,EU,Central,Germany
LOC2246,EMEA,EMEA,Uzbekistan
LOC3556,LATAM,South,Bolivia
LOC1744,LATAM,South,Chile
LOC800,EU,Central,France
LOC121,EU,Central,France
LOC380,Africa,Africa,Cameroon
LOC3194,LATAM,South,Brazil
LOC1003,LATAM,Central,Honduras
LOC1661,Africa,Africa,Democratic Republic of the Congo
LOC1196,Africa,Africa,South Africa
LOC1190,LATAM,South,Colombia
LOC1394,EMEA,EMEA,Israel
LOC088,LATAM,South,Brazil
LOC2348,US,Central,United States
LOC547,LATAM,South,Brazil
LOC2205,EU,Central,France
LOC3086,EU,North,United Kingdom
LOC096,LATAM,Central,Guatemala
LOC981,US,Central,United States
LOC1404,EU,North,United Kingdom
LOC1612,EMEA,EMEA,Turkey
LOC1431,Africa,Africa,Nigeria
LOC1506,LATAM,South,Brazil
LOC2031,EU,Central,Germany
LOC455,EU,Central,France
LOC3025,US,Central,United States
LOC011,EMEA,EMEA,Saudi Arabia
LOC3150,Africa,Africa,Tanzania
LOC980,EU,North,United Kingdom
LOC3126,Africa,Africa,Egypt
LOC2388,EMEA,EMEA,Belarus
LOC1434,EMEA,EMEA,Yemen
LOC2460,LATAM,South,Brazil
LOC688,EU,Central,France
LOC3189,LATAM,North,Mexico
LOC2400,US,Central,United States
LOC2756,EU,North,United Kingdom
LOC1307,APAC,North Asia,China
LOC2820,US,West,United States
LOC033,Africa,Africa,Morocco
LOC625,EU,Central,France
LOC2739,EMEA,EMEA,Romania
LOC811,US,West,United States
LOC690,EMEA,EMEA,Ukraine
LOC1887,Africa,Africa,Zambia
LOC3110,US,Central,United States
LOC3503,US,West,United States
LOC1675,Africa,Africa,Kenya
LOC789,Africa,Africa,Algeria
LOC1665,Africa,Africa,Democratic Republic of the Congo
LOC863,Africa,Africa,Egypt
LOC2132,Africa,Africa,Egypt
LOC689,EMEA,EMEA,Ukraine
LOC449,EMEA,EMEA,Turkey
LOC2194,US,West,United States
LOC1386,APAC,Central Asia,India
LOC605,US,Central,United States
LOC672,EU,Central,France
LOC1931,US,Central,United States
LOC1280,APAC,North Asia,China
LOC2986,APAC,North Asia,China
LOC567,LATAM,South,Peru
LOC2391,EMEA,EMEA,Kyrgyzstan
LOC2725,EU,North,United Kingdom
LOC2819,LATAM,North,Mexico
LOC3424,EU,Central,Germany
LOC1407,APAC,North Asia,China
LOC631,LATAM,South,Venezuela
LOC723,EU,Central,France
LOC516,APAC,North Asia,South Korea
LOC1096,EU,Central,France
LOC1393,US,South,United States
LOC2235,EU,North,Sweden
LOC589,EU,Central,France
LOC564,APAC,Southeast Asia,Philippines
LOC1741,EU,Central,France
LOC1886,EU,North,United Kingdom
LOC434,LATAM,South,Brazil
LOC2518,US,South,United States
LOC026,Africa,Africa,Sudan
LOC1606,APAC,Central Asia,India
LOC1363,APAC,Central Asia,Afghanistan
LOC3135,APAC,North Asia,Japan
LOC751,US,East,United States
LOC118,EMEA,EMEA,Russia
LOC1143,EU,South,Italy
LOC695,LATAM,North,Mexico
LOC279,US,East,United States
LOC3596,EU,Central,Netherlands
LOC2136,US,Central,United States
LOC1400,EMEA,EMEA,Ukraine
LOC2920,LATAM,South,Brazil
LOC3145,Africa,Africa,Ghana
LOC2822,EU,Central,France
LOC763,EU,Central,France
LOC2541,EMEA,EMEA,Bulgaria
LOC1311,EU,Central,France
LOC1364,EU,North,United Kingdom
LOC1428,APAC,North Asia,China
LOC2676,EU,Central,Germany
LOC2582,LATAM,South,Ecuador
LOC2299,Africa,Africa,Cameroon
LOC2918,LATAM,South,Brazil
LOC2527,EU,South,Italy
LOC2762,EU,South,Spain
LOC1348,APAC,North Asia,China
LOC2651,EMEA,EMEA,Poland
LOC1036,EMEA,EMEA,Turkey
LOC371,EU,South,Italy
LOC916,LATAM,South,Brazil
LOC3365,EU,Central,France
LOC2199,Africa,Africa,Tanzania
LOC1522,LATAM,South,Brazil
LOC548,LATAM,South,Brazil
LOC2226,US,West,United States
LOC1743,LATAM,South,Bolivia
LOC2853,APAC,Southeast Asia,Philippines
LOC2189,US,Central,United States
LOC1910,LATAM,South,Brazil
LOC2333,EU,North,United Kingdom
LOC3462,APAC,Central Asia,India
LOC2549,EMEA,EMEA,Turkey
LOC965,EU,North,United Kingdom
LOC201,EMEA,EMEA,Turkmenistan
LOC1086,LATAM,South,Colombia
LOC915,APAC,Central Asia,India
LOC2242,EMEA,EMEA,Iran
LOC345,EU,Central,France
LOC2898,US,West,United States
LOC604,US,West,United States
LOC1760,LATAM,North,Mexico
LOC2556,EU,Central,France
LOC511,US,Central,United States
LOC3296,EMEA,EMEA,Turkey
LOC211,US,South,United States
LOC2491,EU,South,Italy
LOC2788,US,South,United States
LOC2646,US,East,United States
LOC1430,EMEA,EMEA,Romania
LOC2201,LATAM,South,Brazil
LOC1123,EU,Central,Germany
LOC2622,APAC,North Asia,China
LOC2611,LATAM,South,Chile
LOC054,Africa,Africa,Egypt
LOC1474,EMEA,EMEA,Jordan
LOC291,LATAM,South,Brazil
LOC3622,APAC,North Asia,China
LOC163,EMEA,EMEA,Iran
LOC2486,EU,Central,France
LOC3492,US,East,United States
LOC3452,US,Central,United States
LOC1938,EU,Central,Germany
LOC1112,EU,Central,France
LOC2480,LATAM,South,Brazil
LOC927,EMEA,EMEA,Ukraine
LOC1696,Africa,Africa,Cote d'Ivoire
LOC1083,EU,Central,France
LOC3162,EMEA,EMEA,Poland
LOC1894,EU,Central,Germany
LOC2228,Africa,Africa,Tanzania
LOC2070,Africa,Africa,Tanzania
LOC1620,APAC,North Asia,Japan
LOC2953,LATAM,South,Brazil
LOC2821,EU,Central,France
LOC149,EU,Central,Netherlands
LOC1607,EMEA,EMEA,Turkey
LOC2532,EU,Central,France
LOC1671,EMEA,EMEA,Turkey
LOC273,EMEA,EMEA,Iran
LOC3281,EU,South,Italy
LOC261,EMEA,EMEA,Turkey
LOC771,EU,Central,France
LOC019,LATAM,North,Mexico
LOC1478,US,Central,United States
LOC608,EU,South,Italy
LOC103,EMEA,EMEA,Iran
LOC255,APAC,Central Asia,Pakistan
LOC3597,EMEA,EMEA,Iran
LOC2698,EU,South,Spain
LOC478,EU,South,Portugal
LOC243,EU,South,Spain
LOC1345,EU,Central,France
LOC343,Africa,Africa,Algeria
LOC3325,EU,Central,Germany
LOC3201,US,South,United States
LOC3096,LATAM,South,Bolivia
LOC2373,US,West,United States
LOC1750,EU,Central,France
LOC086,EU,Central,Netherlands
LOC3341,LATAM,South,Brazil
LOC2019,EU,South,Spain
LOC1765,US,South,United States
LOC1983,EMEA,EMEA,Turkey
LOC385,LATAM,South,Brazil
LOC057,EMEA,EMEA,Saudi Arabia
LOC250,LATAM,South,Brazil
LOC888,EU,Central,Netherlands
LOC3021,EU,Central,Netherlands
LOC2438,APAC,Central Asia,India
LOC1375,LATAM,North,Mexico
LOC722,EU,Central,France
LOC3314,EU,Central,Netherlands
LOC3019,US,Central,United States
LOC1025,EU,Central,France
LOC1766,US,West,United States
LOC2747,LATAM,North,Mexico
LOC2292,US,East,United States
LOC653,APAC,Central Asia,India
LOC2777,APAC,North Asia,Japan
LOC3545,APAC,North Asia,China
LOC553,EU,Central,France
LOC3598,EMEA,EMEA,Poland
LOC2157,EU,South,Spain
LOC2052,Africa,Africa,Democratic Republic of the Congo
LOC1040,LATAM,South,Argentina
LOC2939,EMEA,EMEA,Iran
LOC588,EMEA,EMEA,Turkey
LOC3331,LATAM,South,Brazil
LOC3345,EU,Central,France
LOC721,Africa,Africa,Zimbabwe
LOC977,Africa,Africa,South Africa
LOC792,US,South,United States
LOC1970,Africa,Africa,Nigeria
LOC1211,EU,Central,France
LOC2943,EU,Central,Netherlands
LOC1342,US,South,United States
LOC3497,EU,Central,Germany
LOC1088,LATAM,South,Colombia
LOC1309,EU,North,United Kingdom
LOC333,EU,North,United Kingdom
LOC2792,EU,Central,France
LOC2559,LATAM,South,Brazil
LOC3041,EU,North,United Kingdom
LOC1480,EMEA,EMEA,Turkey
LOC584,EMEA,EMEA,Turkey
LOC1117,US,East,United States
LOC1705,EMEA,EMEA,Turkey
LOC1353,US,West,United States
LOC3445,EMEA,EMEA,Albania
LOC2188,EU,South,Italy
LOC2425,US,South,United States
LOC2922,LATAM,South,Brazil
LOC3340,Africa,Africa,Democratic Republic of the Congo
LOC992,APAC,North Asia,Japan
LOC739,APAC,Southeast Asia,Indonesia
LOC1688,EMEA,EMEA,Kazakhstan
LOC510,EU,Central,Belgium
LOC3561,APAC,North Asia,China
LOC2770,Canada,Canada,Canada
LOC2006,US,West,United States
LOC2279,EU,Central,France
LOC2243,APAC,Southeast Asia,Thailand
LOC2789,EU,Central,France
LOC1166,EMEA,EMEA,Turkey
LOC986,US,Central,United States
LOC1361,EU,Central,Netherlands
LOC2474,APAC,Southeast Asia,Indonesia
LOC2268,EU,Central,Germany
LOC742,EU,South,Italy
LOC920,EU,Central,Germany
LOC2513,EMEA,EMEA,Poland
LOC2193,US,West,United States
LOC134,EMEA,EMEA,Turkey
LOC1023,EU,Central,France
LOC1229,EU,Central,France
LOC1469,EU,North,United Kingdom
LOC976,EU,North,United Kingdom
LOC728,EMEA,EMEA,Poland
LOC2178,EU,Central,France
LOC1287,EU,Central,Germany
LOC2038,EU,South,Italy
LOC3117,APAC,North Asia,South Korea
LOC514,EMEA,EMEA,Turkey
LOC2888,EU,South,Spain
LOC3359,EMEA,EMEA,Turkey
LOC1300,US,East,United States
LOC1294,LATAM,North,Mexico
LOC833,LATAM,South,Brazil
LOC738,LATAM,South,Argentina
LOC3020,APAC,North Asia,China
LOC168,LATAM,South,Colombia
LOC3102,APAC,Southeast Asia,Indonesia
LOC2687,LATAM,South,Brazil
LOC2963,EMEA,EMEA,Ukraine
LOC1777,EU,Central,Germany
LOC2135,APAC,Central Asia,India
LOC3609,EU,Central,Netherlands
LOC356,EU,South,Italy
LOC1702,EU,North,Finland
LOC281,LATAM,Caribbean,Dominican Republic
LOC1433,APAC,North Asia,Japan
LOC3177,Africa,Africa,Morocco
LOC2648,LATAM,South,Brazil
LOC3568,APAC,North Asia,Japan
LOC2566,LATAM,South,Venezuela
LOC2624,EMEA,EMEA,Uzbekistan
LOC3198,EMEA,EMEA,Ukraine
LOC1805,EU,Central,France
LOC3151,APAC,Southeast Asia,Indonesia
LOC639,Africa,Africa,South Africa
LOC893,US,South,United States
LOC2479,US,South,United States
LOC1467,LATAM,South,Colombia
LOC487,EMEA,EMEA,Russia
LOC3000,APAC,Central Asia,Pakistan
LOC2494,EU,Central,France
LOC2723,APAC,North Asia,China
