store_id,market,region,country,start_date,end_date,is_current
LOC2754,APAC,Oceania,New Zealand,2024-05-28,2024-12-31,True
LOC3381,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC3015,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC2416,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2387,EU,Central,France,2024-05-28,2024-12-31,True
LOC1268,LATAM,South,Venezuela,2024-05-28,2024-12-31,True
LOC3208,EU,Central,France,2024-05-28,2024-12-31,True
LOC2858,LATAM,South,Paraguay,2024-05-28,2024-12-31,True
LOC3083,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC1754,EU,Central,France,2024-05-28,2024-12-31,True
LOC1305,EMEA,EMEA,Israel,2024-05-28,2024-12-31,True
LOC305,LATAM,South,Colombia,2024-05-28,2024-12-31,True
LOC2017,Africa,Africa,Niger,2024-05-28,2024-12-31,True
LOC883,US,Central,United States,2024-05-28,2024-12-31,True
LOC431,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1230,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2948,US,West,United States,2024-05-28,2024-12-31,True
LOC2411,US,West,United States,2024-05-28,2024-12-31,True
LOC2022,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC3272,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1912,EU,Central,France,2024-05-28,2024-12-31,True
LOC2925,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2414,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1548,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC359,APAC,Southeast Asia,Indonesia,2024-05-28,2024-12-31,True
LOC1669,US,Central,United States,2024-05-28,2024-12-31,True
LOC1855,Africa,Africa,Mozambique,2024-05-28,2024-12-31,True
LOC2929,APAC,Central Asia,Pakistan,2024-05-28,2024-12-31,True
LOC2021,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC222,EU,Central,France,2024-05-28,2024-12-31,True
LOC2103,US,West,United States,2024-05-28,2024-12-31,True
LOC401,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC2401,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC1427,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC3132,EMEA,EMEA,Yemen,2024-05-28,2024-12-31,True
LOC3273,EU,Central,France,2024-05-28,2024-12-31,True
LOC2186,EU,Central,France,2024-05-28,2024-12-31,True
LOC1412,Africa,Africa,Angola,2024-05-28,2024-12-31,True
LOC3534,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC3385,EU,South,Italy,2024-05-28,2024-12-31,True
LOC497,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC328,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC123,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC3183,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC2679,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC1639,US,West,United States,2024-05-28,2024-12-31,True
LOC855,APAC,Southeast Asia,Vietnam,2024-05-28,2024-12-31,True
LOC3323,Africa,Africa,South Africa,2024-05-28,2024-12-31,True
LOC1417,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC1939,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1968,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC892,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1666,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC1140,EU,Central,France,2024-05-28,2024-12-31,True
LOC3496,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC1715,APAC,Southeast Asia,Malaysia,2024-05-28,2024-12-31,True
LOC1014,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1608,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC102,EMEA,EMEA,Jordan,2024-05-28,2024-12-31,True
LOC2467,EU,Central,France,2024-05-28,2024-12-31,True
LOC566,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC3502,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC1821,EU,South,Italy,2024-05-28,2024-12-31,True
LOC289,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC174,LATAM,South,Peru,2024-05-28,2024-12-31,True
LOC1231,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2314,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC230,EU,Central,France,2024-05-28,2024-12-31,True
LOC2877,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC1169,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1346,EU,Central,France,2024-05-28,2024-12-31,True
LOC3328,EU,North,Sweden,2024-05-28,2024-12-31,True
LOC3028,EMEA,EMEA,Poland,2024-05-28,2024-12-31,True
LOC3054,US,Central,United States,2024-05-28,2024-12-31,True
LOC035,EU,Central,France,2024-05-28,2024-12-31,True
LOC3460,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2668,EMEA,EMEA,United Arab Emirates,2024-05-28,2024-12-31,True
LOC535,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC3551,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1477,EU,South,Spain,2024-05-28,2024-12-31,True
LOC2561,APAC,Southeast Asia,Indonesia,2024-05-28,2024-12-31,True
LOC1244,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2900,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2444,LATAM,South,Argentina,2024-05-28,2024-12-31,True
LOC591,US,Central,United States,2024-05-28,2024-12-31,True
LOC1277,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2763,EMEA,EMEA,Poland,2024-05-28,2024-12-31,True
LOC3023,EU,Central,France,2024-05-28,2024-12-31,True
LOC2224,US,South,United States,2024-05-28,2024-12-31,True
LOC2827,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1949,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC815,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1663,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2273,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2992,EMEA,EMEA,Albania,2024-05-28,2024-12-31,True
LOC005,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC2405,US,Central,United States,2024-05-28,2024-12-31,True
LOC555,APAC,Southeast Asia,Philippines,2024-05-28,2024-12-31,True
LOC3377,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC039,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC1802,US,Central,United States,2024-05-28,2024-12-31,True
LOC2462,US,East,United States,2024-05-28,2024-12-31,True
LOC1517,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC1217,EU,North,Sweden,2024-05-28,2024-12-31,True
LOC968,Africa,Africa,South Africa,2024-05-28,2024-12-31,True
LOC601,LATAM,Caribbean,Cuba,2024-05-28,2024-12-31,True
LOC2702,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2015,LATAM,South,Venezuela,2024-05-28,2024-12-31,True
LOC3264,EU,Central,France,2024-05-28,2024-12-31,True
LOC2787,US,Central,United States,2024-05-28,2024-12-31,True
LOC1255,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC3103,APAC,Central Asia,Pakistan,2024-05-28,2024-12-31,True
LOC1079,EU,Central,France,2024-05-28,2024-12-31,True
LOC1791,EU,South,Spain,2024-05-28,2024-12-31,True
LOC2191,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC2989,Africa,Africa,Tanzania,2024-05-28,2024-12-31,True
LOC719,EMEA,EMEA,Moldova,2024-05-28,2024-12-31,True
LOC306,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC043,EU,Central,France,2024-05-28,2024-12-31,True
LOC2112,EU,Central,France,2024-05-28,2024-12-31,True
LOC321,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1740,US,Central,United States,2024-05-28,2024-12-31,True
LOC523,Africa,Africa,Democratic Republic of the Congo,2024-05-28,2024-12-31,True
LOC2872,LATAM,South,Argentina,2024-05-28,2024-12-31,True
LOC1214,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC3525,US,South,United States,2024-05-28,2024-12-31,True
LOC492,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1351,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1304,EU,Central,France,2024-05-28,2024-12-31,True
LOC1565,Africa,Africa,Nigeria,2024-05-28,2024-12-31,True
LOC2618,LATAM,South,Chile,2024-05-28,2024-12-31,True
LOC1144,EU,North,Ireland,2024-05-28,2024-12-31,True
LOC3487,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3160,EMEA,EMEA,Romania,2024-05-28,2024-12-31,True
LOC1462,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC3501,US,East,United States,2024-05-28,2024-12-31,True
LOC3057,US,South,United States,2024-05-28,2024-12-31,True
LOC2274,LATAM,South,Colombia,2024-05-28,2024-12-31,True
LOC2940,EU,Central,France,2024-05-28,2024-12-31,True
LOC3163,EU,South,Spain,2024-05-28,2024-12-31,True
LOC2519,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC590,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC3224,EMEA,EMEA,Romania,2024-05-28,2024-12-31,True
LOC3092,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC646,EU,South,Spain,2024-05-28,2024-12-31,True
LOC3369,EMEA,EMEA,Bulgaria,2024-05-28,2024-12-31,True
LOC2285,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1254,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC3136,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC2644,LATAM,South,Argentina,2024-05-28,2024-12-31,True
LOC2712,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC889,LATAM,Central,El Salvador,2024-05-28,2024-12-31,True
LOC420,EMEA,EMEA,Romania,2024-05-28,2024-12-31,True
LOC119,APAC,Southeast Asia,Philippines,2024-05-28,2024-12-31,True
LOC1172,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1413,LATAM,South,Peru,2024-05-28,2024-12-31,True
LOC3355,US,West,United States,2024-05-28,2024-12-31,True
LOC100,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC574,US,West,United States,2024-05-28,2024-12-31,True
LOC1874,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1650,EMEA,EMEA,Ukraine,2024-05-28,2024-12-31,True
LOC1191,EU,South,Spain,2024-05-28,2024-12-31,True
LOC939,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1670,EMEA,EMEA,Ukraine,2024-05-28,2024-12-31,True
LOC2146,LATAM,Caribbean,Dominican Republic,2024-05-28,2024-12-31,True
LOC369,EMEA,EMEA,Ukraine,2024-05-28,2024-12-31,True
LOC2390,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC642,EU,South,Italy,2024-05-28,2024-12-31,True
LOC456,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC3484,EU,Central,Austria,2024-05-28,2024-12-31,True
LOC2138,US,West,United States,2024-05-28,2024-12-31,True
LOC378,EU,Central,Switzerland,2024-05-28,2024-12-31,True
LOC3116,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC3523,US,Central,United States,2024-05-28,2024-12-31,True
LOC1516,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC904,US,Central,United States,2024-05-28,2024-12-31,True
LOC1990,Africa,Africa,Cote d'Ivoire,2024-05-28,2024-12-31,True
LOC2804,EU,Central,France,2024-05-28,2024-12-31,True
LOC982,Africa,Africa,Cameroon,2024-05-28,2024-12-31,True
LOC926,Africa,Africa,Benin,2024-05-28,2024-12-31,True
LOC3209,Africa,Africa,Senegal,2024-05-28,2024-12-31,True
LOC2514,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC322,Africa,Africa,Algeria,2024-05-28,2024-12-31,True
LOC3414,EU,Central,France,2024-05-28,2024-12-31,True
LOC2457,US,East,United States,2024-05-28,2024-12-31,True
LOC3459,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2324,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2805,EU,Central,France,2024-05-28,2024-12-31,True
LOC2832,EMEA,EMEA,Croatia,2024-05-28,2024-12-31,True
LOC2686,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC657,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC884,US,Central,United States,2024-05-28,2024-12-31,True
LOC3304,US,West,United States,2024-05-28,2024-12-31,True
LOC1832,EU,Central,France,2024-05-28,2024-12-31,True
LOC3582,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2091,EU,Central,France,2024-05-28,2024-12-31,True
LOC682,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2755,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC1683,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC410,APAC,Southeast Asia,Indonesia,2024-05-28,2024-12-31,True
LOC3591,US,West,United States,2024-05-28,2024-12-31,True
LOC3454,EMEA,EMEA,Jordan,2024-05-28,2024-12-31,True
LOC1302,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC3601,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC1371,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1308,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2520,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1930,Africa,Africa,Angola,2024-05-28,2024-12-31,True
LOC647,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC2208,US,South,United States,2024-05-28,2024-12-31,True
LOC3547,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC272,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC1210,LATAM,Caribbean,Haiti,2024-05-28,2024-12-31,True
LOC702,EU,South,Italy,2024-05-28,2024-12-31,True
LOC226,EU,Central,France,2024-05-28,2024-12-31,True
LOC2715,US,West,United States,2024-05-28,2024-12-31,True
LOC1221,EU,Central,France,2024-05-28,2024-12-31,True
LOC3277,US,Central,United States,2024-05-28,2024-12-31,True
LOC2937,EMEA,EMEA,Romania,2024-05-28,2024-12-31,True
LOC244,EU,South,Spain,2024-05-28,2024-12-31,True
LOC459,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC3283,EMEA,EMEA,Lebanon,2024-05-28,2024-12-31,True
LOC1866,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2161,US,South,United States,2024-05-28,2024-12-31,True
LOC1767,US,West,United States,2024-05-28,2024-12-31,True
LOC3516,EU,Central,Switzerland,2024-05-28,2024-12-31,True
LOC551,EU,Central,France,2024-05-28,2024-12-31,True
LOC166,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1127,EU,Central,France,2024-05-28,2024-12-31,True
LOC2510,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC1414,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC901,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC2661,EMEA,EMEA,Romania,2024-05-28,2024-12-31,True
LOC1389,EMEA,EMEA,Israel,2024-05-28,2024-12-31,True
LOC1370,US,West,United States,2024-05-28,2024-12-31,True
LOC1672,Africa,Africa,Democratic Republic of the Congo,2024-05-28,2024-12-31,True
LOC1198,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC2912,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2489,EU,Central,France,2024-05-28,2024-12-31,True
LOC2187,EU,Central,France,2024-05-28,2024-12-31,True
LOC1814,EU,Central,France,2024-05-28,2024-12-31,True
LOC3623,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC773,EU,Central,France,2024-05-28,2024-12-31,True
LOC644,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC2257,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2461,LATAM,South,Colombia,2024-05-28,2024-12-31,True
LOC2837,US,West,United States,2024-05-28,2024-12-31,True
LOC152,US,South,United States,2024-05-28,2024-12-31,True
LOC296,Africa,Africa,Algeria,2024-05-28,2024-12-31,True
LOC1138,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3176,APAC,Southeast Asia,Philippines,2024-05-28,2024-12-31,True
LOC1031,EU,Central,France,2024-05-28,2024-12-31,True
LOC3620,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1835,EU,Central,France,2024-05-28,2024-12-31,True
LOC2635,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC2133,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC1730,EMEA,EMEA,Georgia,2024-05-28,2024-12-31,True
LOC2233,EMEA,EMEA,Poland,2024-05-28,2024-12-31,True
LOC2720,EMEA,EMEA,Ukraine,2024-05-28,2024-12-31,True
LOC1015,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC686,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2700,US,East,United States,2024-05-28,2024-12-31,True
LOC3005,EMEA,EMEA,Poland,2024-05-28,2024-12-31,True
LOC2996,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2442,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC030,APAC,North Asia,South Korea,2024-05-28,2024-12-31,True
LOC2643,LATAM,South,Colombia,2024-05-28,2024-12-31,True
LOC518,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC530,EMEA,EMEA,Bulgaria,2024-05-28,2024-12-31,True
LOC3631,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC3437,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1512,APAC,Central Asia,Afghanistan,2024-05-28,2024-12-31,True
LOC2771,EU,South,Spain,2024-05-28,2024-12-31,True
LOC2598,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1157,Africa,Africa,Cameroon,2024-05-28,2024-12-31,True
LOC1691,Africa,Africa,Democratic Republic of the Congo,2024-05-28,2024-12-31,True
LOC3388,EU,Central,Belgium,2024-05-28,2024-12-31,True
LOC3505,US,Central,United States,2024-05-28,2024-12-31,True
LOC1046,US,West,United States,2024-05-28,2024-12-31,True
LOC2780,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC829,EU,South,Italy,2024-05-28,2024-12-31,True
LOC966,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC3467,EMEA,EMEA,Poland,2024-05-28,2024-12-31,True
LOC259,US,West,United States,2024-05-28,2024-12-31,True
LOC1764,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2543,EMEA,EMEA,Czech Republic,2024-05-28,2024-12-31,True
LOC2068,EMEA,EMEA,Belarus,2024-05-28,2024-12-31,True
LOC1182,EU,South,Spain,2024-05-28,2024-12-31,True
LOC3246,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2842,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC2097,US,East,United States,2024-05-28,2024-12-31,True
LOC537,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1159,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC857,APAC,North Asia,South Korea,2024-05-28,2024-12-31,True
LOC382,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1218,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC2738,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1784,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC423,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC929,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC463,EMEA,EMEA,Romania,2024-05-28,2024-12-31,True
LOC362,Africa,Africa,Egypt,2024-05-28,2024-12-31,True
LOC3159,EU,Central,France,2024-05-28,2024-12-31,True
LOC2150,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1225,US,Central,United States,2024-05-28,2024-12-31,True
LOC2011,Africa,Africa,Swaziland,2024-05-28,2024-12-31,True
LOC2567,US,Central,United States,2024-05-28,2024-12-31,True
LOC2848,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC674,EU,Central,France,2024-05-28,2024-12-31,True
LOC049,US,East,United States,2024-05-28,2024-12-31,True
LOC2338,EU,South,Italy,2024-05-28,2024-12-31,True
LOC506,US,West,United States,2024-05-28,2024-12-31,True
LOC595,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC1110,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC3081,Africa,Africa,South Africa,2024-05-28,2024-12-31,True
LOC1746,US,Central,United States,2024-05-28,2024-12-31,True
LOC297,EU,Central,France,2024-05-28,2024-12-31,True
LOC1572,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC838,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC2422,EU,South,Spain,2024-05-28,2024-12-31,True
LOC1021,Africa,Africa,Nigeria,2024-05-28,2024-12-31,True
LOC1439,Africa,Africa,Egypt,2024-05-28,2024-12-31,True
LOC521,US,Central,United States,2024-05-28,2024-12-31,True
LOC2675,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC335,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2071,Africa,Africa,Tanzania,2024-05-28,2024-12-31,True
LOC270,Africa,Africa,Cameroon,2024-05-28,2024-12-31,True
LOC1352,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2613,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC2629,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2928,EU,Central,France,2024-05-28,2024-12-31,True
LOC616,EU,Central,France,2024-05-28,2024-12-31,True
LOC1794,EU,South,Italy,2024-05-28,2024-12-31,True
LOC2620,APAC,Southeast Asia,Indonesia,2024-05-28,2024-12-31,True
LOC3256,EU,South,Italy,2024-05-28,2024-12-31,True
LOC924,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC2142,EU,Central,France,2024-05-28,2024-12-31,True
LOC3161,EMEA,EMEA,Romania,2024-05-28,2024-12-31,True
LOC648,LATAM,Caribbean,Trinidad and Tobago,2024-05-28,2024-12-31,True
LOC3336,US,East,United States,2024-05-28,2024-12-31,True
LOC1916,LATAM,South,Colombia,2024-05-28,2024-12-31,True
LOC112,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2385,US,South,United States,2024-05-28,2024-12-31,True
LOC472,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2580,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2917,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2508,US,West,United States,2024-05-28,2024-12-31,True
LOC3128,APAC,Southeast Asia,Malaysia,2024-05-28,2024-12-31,True
LOC116,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1029,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2370,US,West,United States,2024-05-28,2024-12-31,True
LOC3342,US,West,United States,2024-05-28,2024-12-31,True
LOC3220,US,West,United States,2024-05-28,2024-12-31,True
LOC3087,US,West,United States,2024-05-28,2024-12-31,True
LOC3450,EMEA,EMEA,Bulgaria,2024-05-28,2024-12-31,True
LOC3352,LATAM,South,Venezuela,2024-05-28,2024-12-31,True
LOC3138,EU,South,Spain,2024-05-28,2024-12-31,True
LOC1358,US,East,United States,2024-05-28,2024-12-31,True
LOC2170,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1269,LATAM,South,Venezuela,2024-05-28,2024-12-31,True
LOC3577,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3302,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC2456,APAC,Southeast Asia,Philippines,2024-05-28,2024-12-31,True
LOC2605,LATAM,South,Peru,2024-05-28,2024-12-31,True
LOC1562,US,South,United States,2024-05-28,2024-12-31,True
LOC2708,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC596,EU,South,Italy,2024-05-28,2024-12-31,True
LOC2856,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC715,LATAM,South,Peru,2024-05-28,2024-12-31,True
LOC3053,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2334,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC461,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1124,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2246,EMEA,EMEA,Uzbekistan,2024-05-28,2024-12-31,True
LOC3556,LATAM,South,Bolivia,2024-05-28,2024-12-31,True
LOC1744,LATAM,South,Chile,2024-05-28,2024-12-31,True
LOC800,EU,Central,France,2024-05-28,2024-12-31,True
LOC121,EU,Central,France,2024-05-28,2024-12-31,True
LOC380,Africa,Africa,Cameroon,2024-05-28,2024-12-31,True
LOC3194,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1003,LATAM,Central,Honduras,2024-05-28,2024-12-31,True
LOC1661,Africa,Africa,Democratic Republic of the Congo,2024-05-28,2024-12-31,True
LOC1196,Africa,Africa,South Africa,2024-05-28,2024-12-31,True
LOC1190,LATAM,South,Colombia,2024-05-28,2024-12-31,True
LOC1394,EMEA,EMEA,Israel,2024-05-28,2024-12-31,True
LOC088,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2348,US,Central,United States,2024-05-28,2024-12-31,True
LOC547,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2205,EU,Central,France,2024-05-28,2024-12-31,True
LOC3086,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC096,LATAM,Central,Guatemala,2024-05-28,2024-12-31,True
LOC981,US,Central,United States,2024-05-28,2024-12-31,True
LOC1404,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC1612,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1431,Africa,Africa,Nigeria,2024-05-28,2024-12-31,True
LOC1506,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2031,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC455,EU,Central,France,2024-05-28,2024-12-31,True
LOC3025,US,Central,United States,2024-05-28,2024-12-31,True
LOC011,EMEA,EMEA,Saudi Arabia,2024-05-28,2024-12-31,True
LOC3150,Africa,Africa,Tanzania,2024-05-28,2024-12-31,True
LOC980,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC3126,Africa,Africa,Egypt,2024-05-28,2024-12-31,True
LOC2388,EMEA,EMEA,Belarus,2024-05-28,2024-12-31,True
LOC1434,EMEA,EMEA,Yemen,2024-05-28,2024-12-31,True
LOC2460,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC688,EU,Central,France,2024-05-28,2024-12-31,True
LOC3189,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC2400,US,Central,United States,2024-05-28,2024-12-31,True
LOC2756,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC1307,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2820,US,West,United States,2024-05-28,2024-12-31,True
LOC033,Africa,Africa,Morocco,2024-05-28,2024-12-31,True
LOC625,EU,Central,France,2024-05-28,2024-12-31,True
LOC2739,EMEA,EMEA,Romania,2024-05-28,2024-12-31,True
LOC811,US,West,United States,2024-05-28,2024-12-31,True
LOC690,EMEA,EMEA,Ukraine,2024-05-28,2024-12-31,True
LOC1887,Africa,Africa,Zambia,2024-05-28,2024-12-31,True
LOC3110,US,Central,United States,2024-05-28,2024-12-31,True
LOC3503,US,West,United States,2024-05-28,2024-12-31,True
LOC1675,Africa,Africa,Kenya,2024-05-28,2024-12-31,True
